"system" "site" "year" "month" "sample" "season" "class" "order" "specie" "guild" "habitat" "abundance" "bio.ind" "Tbiomass"
"987" "N" "triangulo" 2010 "junio" "centro" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 2.585688224 1316.88019886113
"988" "N" "triangulo" 2010 "junio" "centro" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 2546.47908947033 2.1459920774 5464.72395126808
"989" "N" "triangulo" 2010 "junio" "este" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 5.800528264 2954.18478643152
"990" "N" "triangulo" 2010 "junio" "este" "I" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 2.953336377 1504.12186564051
"991" "N" "triangulo" 2010 "junio" "este" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 3.586723329 1826.70319140278
"992" "N" "triangulo" 2010 "junio" "este" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 3.144638491 1601.551232255
"993" "N" "triangulo" 2010 "junio" "norte" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 14.09303981 7177.52623664757
"994" "N" "triangulo" 2010 "junio" "oeste" "I" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 2546.47908947033 7.4711282844 19025.0719509749
"995" "N" "triangulo" 2010 "junio" "oeste" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 2.244461104 1143.0946536931
"996" "N" "triangulo" 2010 "junio" "oeste" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1018.59163578813 1.795174334 1828.54956139393
"997" "N" "triangulo" 2010 "junio" "oeste" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 4074.36654315252 2.864002969875 11668.9978799482
"998" "N" "triangulo" 2010 "junio" "sur" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 2.4294520385 2474.61952596452
"999" "N" "triangulo" 2010 "junio" "sur" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 2037.18327157626 4.22672567325 8610.61483508681
"1000" "N" "triangulo" 2010 "junio" "sur" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1018.59163578813 2.2018604205 2242.79660749424
"1001" "N" "triangulo" 2010 "junio" "sur" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 2.52632778766667 3859.9445306646
"1002" "N" "triangulo" 2010 "junio" "sur" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 3565.07072525846 2.14239468714286 7637.78858108225
"1003" "N" "triangulo" 2010 "marzo" "centro" "O" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 2037.18327157626 1.7726123445 3611.13621520498
"1004" "N" "triangulo" 2010 "marzo" "centro" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 8.685026278 8846.49512337092
"1005" "N" "triangulo" 2010 "marzo" "centro" "O" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 0.18918921 96.353273443682
"1006" "N" "triangulo" 2010 "marzo" "centro" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 3055.77490736439 0.869710587166667 2657.63978893305
"1007" "N" "triangulo" 2010 "marzo" "norte" "O" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 0.813505301 414.314847633953
"1008" "N" "triangulo" 2010 "marzo" "norte" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1527.8874536822 0.352675219333333 538.848042844016
"1009" "N" "triangulo" 2010 "marzo" "norte" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 2037.18327157626 10.0240619235 20420.8512637988
"1010" "N" "triangulo" 2010 "marzo" "norte" "O" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 5602.25399683472 0.213513181363636 1196.15507367133
"1011" "N" "triangulo" 2010 "marzo" "norte" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 7130.14145051691 1.22765323907143 8753.34124676454
"1012" "N" "triangulo" 2010 "septiembre" "centro" "P" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 509.295817894065 0.536922839 273.452556434508
"1013" "N" "triangulo" 2010 "septiembre" "centro" "P" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 3.331138976 1696.53514930072
"1014" "N" "triangulo" 2010 "septiembre" "centro" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 8.99184126033333 13738.5214471652
"1015" "N" "triangulo" 2010 "septiembre" "sur" "P" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 13.25146062 6748.91347475389
"1016" "N" "triangulo" 2010 "septiembre" "sur" "P" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 509.295817894065 32.56408376 16584.75167252
"1017" "N" "triangulo" 2010 "septiembre" "sur" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 2.601982164 1325.17863436015
"1018" "N" "triangulo" 2010 "septiembre" "sur" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 4074.36654315252 3.6692608685 14949.9137207152
