ID	system	site	sample	month	year	specie	biomass	length	width	season	class	order	habitat	guild	P	MO	CE	Ph	DAP	HR	Ca	Mg	Sodio	K	N	ARA	RESP	RM5	RM10	bm	POM	LATITUD	LONGITUD	Latitud	Longitud	X	Y
5120	G	L25	centro	agosto	2009	dermanyssoidea	2,761145023	388,8732	202,2307	I	acari	mesostigmata	epiedaphic	predator	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5121	G	L25	centro	agosto	2009	sciaridae	293,1730832	2337,1707	468,9154	I	macrofauna	diptera	epiedaphic	no_alimenta	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5122	G	L25	centro	agosto	2009	eupodoidea	12,39994195	811,725	291,5071	I	acari	trombidiformes	hemiedaphic	predator	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5123	G	L25	centro	agosto	2009	hypogastruridae	4,637930386	746,5662	233,3571	I	collembolla	poduromorpha	hemiedaphic	omnivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5124	G	L25	centro	agosto	2009	acaroidea	0,779365619	309,9736	114,1528	I	acari	astigmata	epiedaphic	omnivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5125	G	L25	centro	agosto	2009	onychiuridae	0,719912258	523,6134	83,7398	I	collembolla	poduromorpha	euedaphic	microphytophages	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5126	G	L25	centro	agosto	2009	onychiuridae	0,595584869	488,7316	77,0563	I	collembolla	poduromorpha	euedaphic	microphytophages	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5127	G	L25	centro	agosto	2009	onychiuridae	0,536963536	470,6599	78,5583	I	collembolla	poduromorpha	euedaphic	microphytophages	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5128	G	L25	centro	agosto	2009	oripodoidea	4,916403613	419,1436	268,8702	I	acari	oribatida	hemiedaphic	detritivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5129	G	L25	centro	agosto	2009	oripodoidea	2,583059445	370,679	195,7227	I	acari	oribatida	hemiedaphic	detritivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5130	G	L25	centro	agosto	2009	oripodoidea	3,688044755	414,3581	221,888	I	acari	oribatida	hemiedaphic	detritivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5131	G	L25	centro	agosto	2009	lom_juv	1673,63850179753			I	engineer	crassiclitellata	euedaphic	detritivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5132	G	L25	centro	agosto	2009	lom_juv	1673,63850179753			I	engineer	crassiclitellata	euedaphic	detritivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5133	G	L25	centro	agosto	2009	lom_juv	1673,63850179753			I	engineer	crassiclitellata	euedaphic	detritivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5134	G	L25	centro	agosto	2009	lom_juv	1673,63850179753			I	engineer	crassiclitellata	euedaphic	detritivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5135	G	L25	centro	agosto	2009	lom_juv	1673,63850179753			I	engineer	crassiclitellata	euedaphic	detritivore	10,17	4,52	0,28	5,41	1,43	0,32	5,27	1,86	0,8	1,196	0,19279	0,07300897	0,08109419	0,0001	0,0001	497720,4567764	1939080000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5136	G	L25	centro	febrero	2009	entomobroidea	8,985036181	1293,2736	369,6222	V	collembolla	entomobryomorpha	epiedaphic	microphytophages	21,47	3,11	1,17	5,05	0,97	0,25	5,5	1,83	0,78	1,3	0,3126	0,445	0,0805	1,5	4	335140,82	905010000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5137	G	L25	centro	febrero	2009	entomobroidea	6,551525064	1140,9193	383,5067	V	collembolla	entomobryomorpha	epiedaphic	microphytophages	21,47	3,11	1,17	5,05	0,97	0,25	5,5	1,83	0,78	1,3	0,3126	0,445	0,0805	1,5	4	335140,82	905010000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5138	G	L25	centro	mayo	2009	tydeoidea	2,305470339	463,2928	246,2919	O	acari	trombidiformes	hemiedaphic	omnivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5139	G	L25	centro	mayo	2009	acaroidea	1,708980705	290,6452	203,3861	O	acari	astigmata	epiedaphic	omnivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5140	G	L25	centro	mayo	2009	ptiliidae	437,347796	2695,6079	1249,0072	O	macrofauna	coleoptera	hemiedaphic	detritivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5141	G	L25	centro	mayo	2009	galumnioidea	41,15820371	775,4406	695,3341	O	acari	oribatida	hemiedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5142	G	L25	centro	mayo	2009	hypogastruridae	1,584052056	489,898	112,5114	O	collembolla	poduromorpha	hemiedaphic	omnivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5143	G	L25	centro	mayo	2009	isoptera	37,43642477	910,9917	303,2831	O	macrofauna	macrofauna	hemiedaphic	xilophago	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5144	G	L25	centro	mayo	2009	carabidae	4,236310384	7919,6599	1008,0501	O	macrofauna	coleoptera	hemiedaphic	predator	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5145	G	L25	centro	mayo	2009	parasitoidea	9,770194087	641,4634	262,0445	O	acari	mesostigmata	epiedaphic	predator	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5146	G	L25	centro	mayo	2009	parasitoidea	2,594921626	375,8731	204,4029	O	acari	mesostigmata	epiedaphic	predator	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5147	G	L25	centro	mayo	2009	crotonioidea	0,599829712	219,9295	111,7707	O	acari	oribatida	hemiedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5148	G	L25	centro	mayo	2009	onychiuridae	0,41269828	427,6999	95,0686	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5149	G	L25	centro	mayo	2009	onychiuridae	0,366964349	409,8175	107,5531	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5150	G	L25	centro	mayo	2009	onychiuridae	0,196971564	326,835	90,95	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5151	G	L25	centro	mayo	2009	onychiuridae	0,263846694	363,4892	96,8969	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5152	G	L25	centro	mayo	2009	onychiuridae	0,54248545	472,4142	126,7168	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5153	G	L25	centro	mayo	2009	onychiuridae	0,339639696	398,4468	86,2122	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5154	G	L25	centro	mayo	2009	onychiuridae	0,672886371	510,9077	118,408	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5155	G	L25	centro	mayo	2009	onychiuridae	0,332371183	395,3247	139,8368	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5156	G	L25	centro	mayo	2009	onychiuridae	0,212651077	336,066	91,0885	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5157	G	L25	centro	mayo	2009	onychiuridae	0,667030177	509,2863	119,9174	O	collembolla	poduromorpha	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5158	G	L25	centro	mayo	2009	oppioidea	0,469793326	237,811	96,82	O	acari	oribatida	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5159	G	L25	centro	mayo	2009	oppioidea	0,635186885	247,6007	114,6198	O	acari	oribatida	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5160	G	L25	centro	mayo	2009	oppioidea	0,422119408	225,7848	95,2467	O	acari	oribatida	euedaphic	microphytophages	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5161	G	L25	centro	mayo	2009	oripodoidea	2,191508678	333,2085	196,8803	O	acari	oribatida	hemiedaphic	detritivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5162	G	L25	centro	mayo	2009	oripodoidea	6,755012651	466,9069	297,7601	O	acari	oribatida	hemiedaphic	detritivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5163	G	L25	centro	mayo	2009	tydeoidea	0,610338861	297,4811	222,4259	O	acari	trombidiformes	epiedaphic	omnivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5164	G	L25	centro	mayo	2009	tydeoidea	1,064531582	358,087	222,9508	O	acari	trombidiformes	epiedaphic	omnivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5165	G	L25	centro	mayo	2009	tydeoidea	0,780640517	322,9134	243,1375	O	acari	trombidiformes	epiedaphic	omnivore	9,23	2,51	1,06	6,65	1,16	0,23	5,45	1,63	0,62	1,1	0,4108	0,0672	0,06	7	17,5	298723,2	873480000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5166	G	L25	centro	febrero	2009	carabidae	8,277219784	18115,9078	4088,1406	V	macrofauna	coleoptera	hemiedaphic	predator	21,47	3,11	1,17	5,05	0,97	0,25	5,5	1,83	0,78	1,3	0,3126	0,445	0,0805	1,5	4	335140,82	905010000	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5167	G	L25	centro	septiembre	2010	acaroidea	1,33246209	291,2932	172,4694	P	acari	astigmata	epiedaphic	omnivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5168	G	L25	centro	septiembre	2010	hypogastruridae	5,916038908	821,3381	183,8437	P	collembolla	poduromorpha	hemiedaphic	omnivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5169	G	L25	centro	septiembre	2010	hypogastruridae	0,708572343	357,3484	119,9218	P	collembolla	poduromorpha	hemiedaphic	omnivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5170	G	L25	centro	septiembre	2010	hypogastruridae	5,639009913	806,0353	248,7865	P	collembolla	poduromorpha	hemiedaphic	omnivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5171	G	L25	centro	septiembre	2010	hypogastruridae	0,545021784	322,4019	105,6891	P	collembolla	poduromorpha	hemiedaphic	omnivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5172	G	L25	centro	septiembre	2010	hypogastruridae	37,90955779	1701,6955	592,901	P	collembolla	poduromorpha	hemiedaphic	omnivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5173	G	L25	centro	septiembre	2010	isotomidae	2,269077963	745,7748	191,5173	P	collembolla	entomobryomorpha	hemiedaphic	detritivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5174	G	L25	centro	septiembre	2010	isotomidae	1,740815873	677,9631	162,9631	P	collembolla	entomobryomorpha	hemiedaphic	detritivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5175	G	L25	centro	septiembre	2010	isotomidae	0,417743414	405,7335	109,7187	P	collembolla	entomobryomorpha	hemiedaphic	detritivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5176	G	L25	centro	septiembre	2010	isotomidae	2,657251254	789,3651	210,4323	P	collembolla	entomobryomorpha	hemiedaphic	detritivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5177	G	L25	centro	septiembre	2010	isotomidae	1,375295206	622,8551	125,872	P	collembolla	entomobryomorpha	hemiedaphic	detritivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5178	G	L25	centro	septiembre	2010	isotomidae	0,17970599	299,5445	76,6743	P	collembolla	entomobryomorpha	hemiedaphic	detritivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5179	G	L25	centro	septiembre	2010	isotomidae	2,174108979	734,393	132,8264	P	collembolla	entomobryomorpha	hemiedaphic	detritivore	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5180	G	L25	centro	septiembre	2010	onychiuridae	0,463833175	446,2581	108,1353	P	collembolla	poduromorpha	euedaphic	microphytophages	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
5181	G	L25	centro	septiembre	2010	onychiuridae	1,011465859	592,5289	79,7879	P	collembolla	poduromorpha	euedaphic	microphytophages	11,923535	4,550943396	0,1368	5,6	1,126252356	0,304467153	5,1	0,95	0,55	1,13	0,2359	0,162	0,0176	3	3	85076,2019703552	1537653216,53029	S 34º 49´29´´	W 59º 10´24´´	34,8247222222222	59,1733333333333	-34,8247222222222	-59,1733333333333
