ID;system;site;sample;month;year;specie;ind;biomass;length;width;season;class;order;habitat;guild;diet;P;MO;CE;Ph;DAP;HR;Ca;Mg;NA;K;N;ARA;RESP;RM_0-5;RM_5=10
3247;G;L27;oeste;junio;2010;hypogastruridae;1;13,60874853;1138,6737;357,0364;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;5,20893;6,253333333;0,3448;5,99;1,058322153;0,793251305;4,675;0,8;0,78;1,77;0,40761;0,126550006;0,1;0;1,25
3248;G;L27;oeste;junio;2010;hypogastruridae;2;9,371484001;983,7076;312,1509;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;5,20893;6,253333333;0,3448;5,99;1,058322153;0,793251305;4,675;0,8;0,78;1,77;0,40761;0,126550006;0,1;0;1,25
3249;G;L27;oeste;junio;2010;onychiuridae;3;14,79092276;1571,672;464,1128;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;5,20893;6,253333333;0,3448;5,99;1,058322153;0,793251305;4,675;0,8;0,78;1,77;0,40761;0,126550006;0,1;0;1,25
3250;G;L27;oeste;junio;2010;oripodoidea;4;26,81479707;682,6562;513,6272;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;5,20893;6,253333333;0,3448;5,99;1,058322153;0,793251305;4,675;0,8;0,78;1,77;0,40761;0,126550006;0,1;0;1,25
3251;G;L27;oeste;junio;2010;ceratozetoidea;5;18,89384321;635,3058;471,1362;I;acari;oribatida;euedaphic;detritivore;panphytophages;5,20893;6,253333333;0,3448;5,99;1,058322153;0,793251305;4,675;0,8;0,78;1,77;0,40761;0,126550006;0,1;0;1,25
3252;G;L27;norte;noviembre;2008;oppioidea;1;0,6234127;260,2293;106,7717;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3253;G;L27;norte;noviembre;2008;oppioidea;2;1,343461848;321,7869;144,5213;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3254;G;L27;norte;noviembre;2008;oppioidea;3;1,845507782;393,7576;143,5454;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3255;G;L27;norte;noviembre;2008;oppioidea;4;1,606290697;347,0156;150,4623;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3256;G;L27;norte;noviembre;2008;oppioidea;5;2,84919385;431,018;176,3076;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3257;G;L27;norte;noviembre;2008;oppioidea;6;0,880107067;276,0989;127,5496;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3258;G;L27;norte;noviembre;2008;oppioidea;7;3,03595823;450,956;175,0821;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3259;G;L27;norte;noviembre;2008;oppioidea;8;1,956095472;373,0962;159,2681;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3260;G;L27;norte;noviembre;2008;oppioidea;9;0,56033399;242,169;107,5253;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3261;G;L27;norte;noviembre;2008;oppioidea;10;2,254063695;397,6498;163,7126;P;acari;oribatida;euedaphic;microphytophages;microphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3262;G;L27;norte;noviembre;2008;oripodoidea;11;3,300516157;391,2114;219,0697;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3263;G;L27;norte;noviembre;2008;oripodoidea;12;2,432629215;336,351;209,829;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3264;G;L27;norte;noviembre;2008;oripodoidea;13;4,856389347;435,3472;255,0769;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3265;G;L27;norte;noviembre;2008;oripodoidea;14;2,489237066;354,4813;200,7326;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3266;G;L27;norte;noviembre;2008;oripodoidea;15;3,841465623;401,4652;236,9531;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3267;G;L27;norte;noviembre;2008;oripodoidea;16;2,948099151;400,2293;196,8345;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3268;G;L27;norte;noviembre;2008;oripodoidea;17;4,002368294;401,7183;243,8228;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3269;G;L27;norte;noviembre;2008;oripodoidea;18;4,070594039;412,237;239,5126;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3270;G;L27;norte;noviembre;2008;oripodoidea;19;4,704049757;459,093;234,4741;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3271;G;L27;norte;noviembre;2008;oripodoidea;20;4,419793939;429,2351;242,412;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3272;G;L27;norte;noviembre;2008;oripodoidea;21;2,04904302;364,1678;169,3175;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3273;G;L27;norte;noviembre;2008;oripodoidea;22;6,748076921;500,6531;274,4598;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3274;G;L27;norte;noviembre;2008;oripodoidea;23;4,229951266;418,3848;241,9924;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3275;G;L27;norte;noviembre;2008;oripodoidea;24;2,26174041;345,774;192,9235;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3276;G;L27;norte;noviembre;2008;oripodoidea;25;3,40679684;401,2437;217,6152;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3277;G;L27;norte;noviembre;2008;oripodoidea;26;2,517766891;338,3091;213,609;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3278;G;L27;norte;noviembre;2008;oripodoidea;27;3,732652265;392,5704;238,2363;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3279;G;L27;norte;noviembre;2008;oripodoidea;28;2,678772355;403,5167;182,0839;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3280;G;L27;norte;noviembre;2008;oripodoidea;29;3,350337729;389,2885;222,6928;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3281;G;L27;norte;noviembre;2008;oripodoidea;30;4,360044297;404,868;256,8634;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3282;G;L27;norte;noviembre;2008;oripodoidea;31;3,626106815;397,0427;230,32;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3283;G;L27;norte;noviembre;2008;oripodoidea;32;2,984724001;385,4847;207,3933;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3284;G;L27;norte;noviembre;2008;oripodoidea;33;3,5192695;419,4462;211,5774;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3285;G;L27;norte;noviembre;2008;oripodoidea;34;4,893646626;434,5586;257,0118;P;acari;oribatida;hemiedaphic;detritivore;panphytophages;36,8;4,87;1,18;5,47;1,16;0,16;5,51;2,06;0,88;1,9;0,4397;0,414;0,0926;2,5;2
3286;G;L27;norte;agosto;2008;parasitoidea;1;3,657147191;453,1884;193,0914;I;acari;mesostigmata;epiedaphic;predator;predator;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3287;G;L27;norte;agosto;2008;acaroidea;2;0,370682955;212,1412;102,6233;I;acari;astigmata;epiedaphic;omnivore;omnivore;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3288;G;L27;norte;agosto;2008;epilohmannioidea;3;1,87476103;376,1856;166,9408;I;acari;oribatida;hemiedaphic;detritivore;macrophytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3289;G;L27;norte;agosto;2008;oripodoidea;4;3,026065882;405,1672;197,7135;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3290;G;L27;norte;agosto;2008;oppioidea;5;0,765625267;262,9866;122,1526;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3291;G;L27;norte;agosto;2008;oppioidea;6;0,832796966;252,7295;135,8261;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3292;G;L27;norte;agosto;2008;oppioidea;7;0,575268641;248,5082;106,3371;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3293;G;L27;norte;agosto;2008;onychiuridae;8;0,231616618;346,67;110,6688;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3294;G;L27;norte;agosto;2008;onychiuridae;9;0,710127058;521,0141;114,3565;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3295;G;L27;norte;agosto;2008;onychiuridae;10;0,517039247;464,2328;98,6417;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3296;G;L27;norte;agosto;2008;onychiuridae;11;0,115192919;268,9115;67,8895;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3297;G;L27;norte;agosto;2008;onychiuridae;12;0,227331732;344,324;84,5687;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3298;G;L27;norte;agosto;2008;onychiuridae;13;0,146592275;293,5464;69,4842;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3299;G;L27;norte;agosto;2008;onychiuridae;14;0,892106541;566,0813;152,2784;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3300;G;L27;norte;agosto;2008;onychiuridae;15;0,871921146;561,3897;130,4663;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3301;G;L27;norte;agosto;2008;onychiuridae;16;0,54696337;473,8285;126,4509;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3302;G;L27;norte;agosto;2008;onychiuridae;17;0,203810589;330,9168;106,915;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3303;G;L27;norte;agosto;2008;onychiuridae;18;0,710389085;521,084;136,4078;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3304;G;L27;norte;agosto;2008;onychiuridae;19;0,385677904;417,2971;125,6997;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3305;G;L27;norte;agosto;2008;onychiuridae;20;0,451161799;441,7858;115,001;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3306;G;L27;norte;agosto;2008;oppioidea;21;2,520446017;405,0672;173,5583;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3307;G;L27;norte;agosto;2008;oppioidea;22;0,473887379;209,7274;112,6704;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3308;G;L27;norte;agosto;2008;oppioidea;23;0,379772968;214,8121;93,5604;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3309;G;L27;norte;agosto;2008;oppioidea;24;0,850509876;264,3667;130,8847;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3310;G;L27;norte;agosto;2008;oppioidea;25;0,621173927;231,0685;122,1987;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3311;G;L27;norte;agosto;2008;oppioidea;26;0,763928525;242,6285;133,8767;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3312;G;L27;norte;agosto;2008;oppioidea;27;0,734533175;241,0726;131,1492;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3313;G;L27;norte;agosto;2008;oppioidea;28;0,356261933;202,4969;95,7055;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3314;G;L27;norte;agosto;2008;oppioidea;29;0,425568413;209,4912;104,4756;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3315;G;L27;norte;agosto;2008;oppioidea;30;0,538897661;229,5422;111,2553;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3316;G;L27;norte;agosto;2008;oppioidea;31;0,864076463;258,9741;135,5673;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3317;G;L27;norte;agosto;2008;oppioidea;32;0,983839141;271,6636;140,7281;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3318;G;L27;norte;agosto;2008;oppioidea;33;0,592151528;230,8113;118,2451;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3319;G;L27;norte;agosto;2008;oppioidea;34;0,593171162;238,4293;114,0245;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3320;G;L27;norte;agosto;2008;oppioidea;35;0,73685316;250,2033;125,9104;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3321;G;L27;norte;agosto;2008;oppioidea;36;0,705326946;243,606;125,871;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3322;G;L27;norte;agosto;2008;oppioidea;37;0,331266392;201,6616;91,2953;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3323;G;L27;norte;agosto;2008;oppioidea;38;0,788507699;267,1459;122,5046;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3324;G;L27;norte;agosto;2008;oppioidea;39;0,758251885;257,4161;124,354;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3325;G;L27;norte;agosto;2008;oppioidea;40;0,409515996;208,7356;102,0712;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3326;G;L27;norte;agosto;2008;oppioidea;41;0,622632004;229,5168;123,3616;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3327;G;L27;norte;agosto;2008;oppioidea;42;1,523839484;311,7545;164,0327;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3328;G;L27;norte;agosto;2008;oppioidea;43;0,624032327;229,95;123,2904;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3329;G;L27;norte;agosto;2008;oppioidea;44;1,74697052;344,2904;161,2255;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3330;G;L27;norte;agosto;2008;oppioidea;45;1,603161532;366,7804;140,9241;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3331;G;L27;norte;agosto;2008;oppioidea;46;0,600891272;239,6104;114,4264;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3332;G;L27;norte;agosto;2008;oppioidea;47;0,406622969;215,4825;97,8853;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3333;G;L27;norte;agosto;2008;oppioidea;48;0,424503799;213,367;102,0999;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3334;G;L27;norte;agosto;2008;oppioidea;49;0,567996112;213,1886;125,8279;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3335;G;L27;norte;agosto;2008;oppioidea;50;0,248056418;195,4265;77,0013;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3336;G;L27;norte;agosto;2008;oppioidea;51;0,815106344;257,5866;130,8447;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3337;G;L27;norte;agosto;2008;oppioidea;52;0,599641255;255,178;106,2299;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3338;G;L27;norte;agosto;2008;oppioidea;53;0,271421616;206,1539;77,1911;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3339;G;L27;norte;agosto;2008;oppioidea;54;0,380744461;204,5005;99,2216;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3340;G;L27;norte;agosto;2008;oppioidea;55;0,364275188;201,9806;97,5259;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3341;G;L27;norte;agosto;2008;oppioidea;56;0,810343196;263,0948;127,1467;I;acari;oribatida;euedaphic;microphytophages;microphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3342;G;L27;norte;agosto;2008;oripodoidea;57;3,600689063;401,031;226,5305;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3343;G;L27;norte;agosto;2008;oripodoidea;58;3,142479035;377,8332;220,2152;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3344;G;L27;norte;agosto;2008;oripodoidea;59;3,859668138;404,4629;235,7167;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3345;G;L27;norte;agosto;2008;oripodoidea;60;2,57801899;373,9667;193,4629;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3346;G;L27;norte;agosto;2008;oripodoidea;61;3,324382883;379,2385;228,2642;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3347;G;L27;norte;agosto;2008;oripodoidea;62;2,197746462;335,4841;195,7328;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3348;G;L27;norte;agosto;2008;oripodoidea;63;2,917740395;377,1789;209,2666;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3349;G;L27;norte;agosto;2008;oripodoidea;64;2,370886375;328,7915;211,5017;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
3350;G;L27;norte;agosto;2008;oripodoidea;65;7,172347113;450,0317;324,3116;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;38,6;4,68;1,16;5,7;1,06;0,24;5,32;2,39;0,98;1,8;0,3898;0,9076;0,253164557;6;13,5
